ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
TSLA,MRY,12/31/18,12/31/18,12/31/18,4/29/19,-8218000,29739614000,28545939000,8306308000,21433306000,0.752,28.616,-2319516000,3878169000,3878169000,17419247000,-1062582000,0.831,4.758,11971371000,2567699000,9403672000,11971371000,1621165000,1901050000,792601000,0,0,-255183000,1645867000,0.077,1645867000,-255183000,-918254000,-5.72,-5.72,-5.72,4923243000,4447299250,4923243000,65805687520,-258,39.982,-221714000,-1.3,1,4042021000,0.188,350651000,663071000,27490029000,27275065500,3113446000,819767000,0,819767000,23426010000,9992136000,13433874000,57152667520,311429000,-17912000,295722000,89144000,0,573755000,-2337428000,0,2097802000,-22700000,-976091000,-976091000,-976091000,0,-86491000,-0.045,4430094000,-388073000,3404451000,0,11.609,-58.553,-58.182,19691231000,0,332.8,2.663,2.644,949022000,-5317832000,21461268000,21461268000,1460370000,-0.034,-0.219,-0.009,-0.012,749024000,2834491000,1,171732775,170525000,170525000,125.854,29388963000,0,57837000,0,170.823,-1685828000
UNH,MRY,12/31/11,12/31/11,12/31/11,5/7/19,461000000,67889000000,67562250000,20350000000,47539000000,1.508,26.741,-1018000000,9429000000,9429000000,76717000000,5142000000,0.851,1.4,11638000000,982000000,10656000000,11638000000,1225000000,1124000000,0,0.012,0.613,8464000000,9588000000,0.094,9588000000,8464000000,7959000000,4.81,4.73,4.81,28292000000,27524500000,28292000000,52266222716,6,5.451,5950000000,5.561,1,25145000000,0.247,26770000000,505000000,19406000000,16633250000,0,21451000000,5285000000,16166000000,39597000000,23922000000,15675000000,54026222716,306000000,-1459000000,-2613000000,346000000,-651000000,-2490000000,-4172000000,-1695000000,6968000000,0,5142000000,5142000000,5142000000,0,0,0.05,16681000000,8464000000,16652000000,0.127,1.91,10.507,10.536,2515000000,0,50.68,0.53,0.532,4549000000,27821000000,1.01862E+11,1.01862E+11,0,0.076,0.187,0.509,0.083,401000000,15557000000,1,1066026494,1070000000,1087000000,95.198,41119000000,472000000,2817000000,1351000000,38.865,-3572000000
UNH,MRY,12/31/12,12/31/12,12/31/12,5/7/19,438000000,80885000000,74685000000,21052000000,59833000000,1.481,30.627,-1070000000,8406000000,8406000000,82749000000,5526000000,0.776,1.526,16754000000,2713000000,14041000000,16754000000,1505000000,1309000000,0,0.015,0.8,9254000000,10563000000,0.095,10563000000,9254000000,8622000000,5.38,5.28,5.38,31178000000,29908000000,31178000000,59487759980,6,5.632,6085000000,5.925,1,27869000000,0.252,35968000000,632000000,26149000000,20700750000,0,23515000000,5804000000,17711000000,47586000000,27116000000,20470000000,55405759980,-1023000000,-6280000000,-2006000000,4567000000,-820000000,471000000,-8649000000,-1299000000,7155000000,0,5526000000,5526000000,5526000000,0,0,0.05,18615000000,9254000000,17988000000,0.149,1.777,10.026,10.082,3939000000,0,54.24,0.501,0.504,5598000000,30664000000,1.10618E+11,1.10618E+11,0,0.074,0.185,0.447,0.084,421000000,17306000000,1,1021492625,1027000000,1046000000,107.71,44917000000,463000000,3096000000,2450000000,44.123,-6064000000
UNH,MRY,12/31/13,12/31/13,12/31/13,5/7/19,-908000000,81882000000,81768000000,20380000000,61502000000,1.498,32.246,-1307000000,7276000000,7276000000,92550000000,5673000000,0.731,1.51,16860000000,1969000000,14891000000,16860000000,1600000000,1375000000,0,0.014,1.052,9575000000,10950000000,0.089,10950000000,9575000000,8867000000,5.59,5.5,5.59,32149000000,31825750000,32149000000,84305891782,9,7.699,5684000000,5.65,1,29939000000,0.244,35448000000,708000000,28137000000,27490000000,0,24299000000,4694000000,19605000000,48558000000,27881000000,20677000000,75808891782,-1130000000,-362000000,-2572000000,152000000,-1056000000,-4946000000,-3089000000,-1611000000,6991000000,-86000000,5625000000,5625000000,5625000000,0,48000000,0.046,20316000000,9623000000,19033000000,0.188,2.358,13.477,13.47,4010000000,0,75.3,0.619,0.618,7050000000,33047000000,1.22489E+11,1.22489E+11,0,0.069,0.177,0.348,0.078,331000000,18941000000,1,1006758191,1006000000,1023000000,121.758,46434000000,430000000,3242000000,1796000000,46.574,-7501000000
UNH,MRY,12/31/14,12/31/14,12/31/14,5/7/19,-1392000000,86382000000,85474000000,23556000000,62826000000,1.526,33.912,-1525000000,7495000000,7495000000,97459000000,5619000000,0.769,1.619,17406000000,1399000000,16007000000,17406000000,1972000000,1478000000,0,0.014,1.405,10274000000,11752000000,0.09,11752000000,10274000000,9656000000,5.78,5.7,5.78,32454000000,32635500000,32454000000,1.07309E+11,10,9.131,6526000000,6.714,1,33015000000,0.253,36609000000,618000000,29061000000,28404250000,0,23530000000,4703000000,18827000000,52540000000,30623000000,21917000000,97025284018,219000000,-1923000000,-3546000000,391000000,-1362000000,-5293000000,-2534000000,799000000,8051000000,-5000000,5619000000,5619000000,5619000000,0,0,0.043,22741000000,10274000000,21287000000,0.243,2.99,17.267,17.49,4418000000,0,101.09,0.744,0.753,9750000000,33836000000,1.30474E+11,1.30474E+11,0,0.066,0.172,0.362,0.079,364000000,21263000000,1,959791117,972000000,986000000,134.233,49773000000,556000000,4037000000,2065000000,52.009,-7067000000
UNH,MRY,12/31/15,12/31/15,12/31/15,5/7/19,-3334000000,1.11254E+11,1.00167E+11,31639000000,79615000000,1.568,35.498,-1556000000,10923000000,10923000000,1.20081E+11,5868000000,0.738,2.24,31965000000,6634000000,25331000000,31965000000,2142000000,1693000000,0,0.016,1.875,10966000000,12659000000,0.081,12659000000,10966000000,10176000000,6.1,6.01,6.1,33830000000,32960500000,33830000000,1.35923E+11,12,10.737,8184000000,8.588,1,37026000000,0.236,52844000000,790000000,36554000000,33306250000,0,23778000000,4986000000,18792000000,75793000000,42898000000,32895000000,1.12124E+11,3428000000,-16164000000,-798000000,14607000000,-1786000000,12239000000,-18395000000,-531000000,9740000000,-156000000,5813000000,5813000000,5813000000,0,55000000,0.037,26005000000,11021000000,26324000000,0.307,3.314,19.288,19.285,4861000000,0,117.64,0.714,0.714,13324000000,37125000000,1.57107E+11,1.57107E+11,0,0.058,0.176,0.329,0.07,406000000,24312000000,1,953108435,953000000,967000000,164.855,58410000000,0,4363000000,3587000000,61.291,-11259000000
UNH,MRY,12/31/16,12/31/16,12/31/16,5/7/19,-2681000000,1.2281E+11,1.20978E+11,33879000000,88931000000,1.528,40.204,-1705000000,10430000000,10430000000,1.41454E+11,7073000000,0.688,2.159,32970000000,7193000000,25777000000,32970000000,1968000000,2055000000,0,0.015,2.375,12874000000,14929000000,0.081,14929000000,12874000000,11807000000,7.37,7.25,7.37,38274000000,36870250000,38274000000,1.72757E+11,13,11.572,8090000000,8.498,1,43386000000,0.235,56125000000,1067000000,39973000000,39508750000,0,29818000000,5950000000,23868000000,82621000000,49252000000,33369000000,1.52329E+11,-493000000,-1760000000,-851000000,990000000,-2261000000,-1011000000,-9355000000,-5927000000,9795000000,78000000,7017000000,7017000000,7017000000,0,56000000,0.038,30456000000,12930000000,29752000000,0.322,3.98,21.709,21.715,5901000000,0,160.04,0.824,0.824,15651000000,40945000000,1.8484E+11,1.8484E+11,0,0.058,0.19,0.326,0.07,485000000,28401000000,1,951816220,952000000,968000000,194.16,66685000000,0,4790000000,2761000000,70.047,-15373000000
UNH,MRY,12/31/17,12/31/17,12/31/17,5/7/19,-2667000000,1.39058E+11,1.38686E+11,37084000000,1.01974E+11,1.45,49.254,-2023000000,11981000000,11981000000,1.54148E+11,10823000000,0.735,1.822,31692000000,2857000000,28835000000,31692000000,2269000000,2245000000,0,0.013,2.875,14944000000,17189000000,0.085,17189000000,14944000000,13758000000,10.95,10.72,10.95,47776000000,44534500000,47776000000,2.26634E+11,15,13.185,11573000000,12.005,1,47011000000,0.234,63045000000,1186000000,45261000000,38153000000,0,34951000000,6610000000,28341000000,87036000000,50463000000,36573000000,2.13641E+11,1551000000,-2131000000,-812000000,-2615000000,-2773000000,-3441000000,-8599000000,-4319000000,13596000000,-5000000,10558000000,10558000000,10558000000,0,265000000,0.052,31802000000,15209000000,33051000000,0.263,4.472,20.235,20.133,7013000000,0,220.46,1.062,1.056,15830000000,48730000000,2.01159E+11,2.01159E+11,0,0.076,0.237,0.392,0.074,597000000,29557000000,1,969067449,964000000,985000000,208.671,76013000000,0,3200000000,2182000000,78.364,-13379000000
UNH,MRY,12/31/18,12/31/18,12/31/18,5/7/19,-4160000000,1.52221E+11,1.53372E+11,38692000000,1.13529E+11,1.475,53.682,-2063000000,10866000000,10866000000,1.72401E+11,12382000000,0.727,1.857,36554000000,1973000000,34581000000,36554000000,2396000000,2428000000,0,0.014,3.45,16948000000,19376000000,0.086,19376000000,16948000000,15548000000,12.45,12.19,12.45,51696000000,49388000000,51696000000,2.62952E+11,16,13.571,13650000000,14.174,1,53846000000,0.238,68235000000,1400000000,56465000000,47480000000,0,39000000000,6490000000,32510000000,95994000000,53209000000,42785000000,2.39662E+11,-1115000000,-5997000000,-3662000000,4134000000,-3320000000,-4365000000,-12385000000,-4099000000,15713000000,-78000000,11986000000,11986000000,11986000000,0,396000000,0.053,36502000000,17344000000,36596000000,0.277,4.636,19.995,20.01,8458000000,0,249.12,1.059,1.06,18250000000,55846000000,2.26247E+11,2.26247E+11,0,0.078,0.243,0.357,0.075,638000000,34074000000,1,962034200,963000000,983000000,234.94,83986000000,0,3562000000,2474000000,87.213,-14517000000
UTX,MRY,12/31/11,12/31/11,12/31/11,4/26/19,-5490000000,61452000000,61552750000,25758000000,35694000000,0.906,24.521,-929000000,5960000000,5960000000,40369000000,4979000000,1.384,1.749,10260000000,759000000,9501000000,10260000000,0,1263000000,0,0.026,1.865,7609000000,8872000000,0.159,8872000000,7609000000,7113000000,5.58,5.49,5.58,21880000000,22329750000,21880000000,71623947727,9,8.073,5661000000,6.344,1,15385000000,0.276,21861000000,496000000,25275000000,25380250000,7797000000,0,0,0,38274000000,18616000000,19658000000,66225947727,1877000000,137000000,-2175000000,5000000,-1602000000,-4005000000,-707000000,0,6590000000,-1000000,4979000000,4979000000,4979000000,-148000000,0,0.089,8112000000,7273000000,5570000000,0.334,3.027,13.301,13.099,6201000000,0,73.09,1.188,1.17,9546000000,33487000000,55754000000,55754000000,1951000000,0.081,0.223,0.3,0.136,221000000,6161000000,1,906087669,892300000,906800000,62.483,39591000000,4049000000,2134000000,0,44.37,7142000000
UTX,MRY,12/31/12,12/31/12,12/31/12,4/26/19,-5448000000,89409000000,79433000000,29610000000,59799000000,0.726,28.948,-1389000000,4819000000,4819000000,42153000000,5130000000,1.245,2.396,23221000000,1624000000,21597000000,23221000000,0,1524000000,0,0.025,2.03,7614000000,9138000000,0.158,9138000000,7614000000,6841000000,5.73,5.66,5.73,25914000000,23991250000,25914000000,97623816741,13,10.683,5257000000,5.872,1,15555000000,0.27,42990000000,773000000,41035000000,37766000000,9537000000,0,0,0,62102000000,23786000000,38316000000,75165816741,-1124000000,-15601000000,0,9843000000,-1752000000,8021000000,-15821000000,0,6646000000,30000000,5130000000,5130000000,5130000000,-283000000,0,0.089,8823000000,6732000000,6431000000,0.354,2.901,14.652,14.312,8518000000,0,82.01,1.303,1.272,11099000000,36776000000,57708000000,57708000000,2371000000,0.065,0.214,0.202,0.132,210000000,6452000000,1,916544528,895200000,906600000,64.464,46419000000,3210000000,1711000000,0,51.853,5824000000
UTX,MRY,12/31/13,12/31/13,12/31/13,4/26/19,-2880000000,90594000000,89544250000,29442000000,61152000000,0.632,35.367,-1569000000,4619000000,4619000000,40468000000,5721000000,1.291,1.797,20241000000,500000000,19741000000,20241000000,0,1735000000,0,0.019,2.195,8615000000,10350000000,0.183,10350000000,8615000000,7720000000,6.35,6.25,6.35,31866000000,28406000000,31866000000,1.20988E+11,14,11.69,5308000000,5.891,1,16132000000,0.285,43689000000,895000000,39727000000,40016750000,10330000000,0,0,0,57264000000,22800000000,34464000000,1.04421E+11,-217000000,1409000000,-822000000,-2888000000,-1908000000,-5940000000,-1113000000,-323000000,6877000000,-41000000,5721000000,5721000000,5721000000,-456000000,0,0.101,8706000000,7426000000,6965000000,0.346,3.277,18.252,17.921,8866000000,0,113.8,1.845,1.812,11458000000,40539000000,56600000000,56600000000,2342000000,0.064,0.201,0.215,0.152,250000000,6364000000,1,917581965,901000000,915100000,62.819,46905000000,3200000000,1999000000,0,52.059,6642000000
UTX,MRY,12/31/14,12/31/14,12/31/14,4/26/19,-6661000000,91206000000,91587750000,31483000000,59723000000,0.632,34.747,-1594000000,5229000000,5229000000,40898000000,6220000000,1.341,1.874,19701000000,1917000000,17784000000,19701000000,0,1820000000,0,0.021,2.36,9345000000,11165000000,0.193,11165000000,9345000000,8464000000,6.92,6.82,6.92,31213000000,32841000000,31213000000,1.19804E+11,13,10.73,5727000000,6.375,1,17002000000,0.294,42976000000,881000000,39227000000,39288000000,7642000000,0,0,0,58502000000,23475000000,35027000000,1.04841E+11,824000000,-58000000,-1313000000,-552000000,-2048000000,-4261000000,-2080000000,93000000,7321000000,-156000000,6220000000,6220000000,6220000000,-154000000,0,0.107,8647000000,8355000000,6250000000,0.341,3.359,16.855,16.618,8592000000,0,115,1.811,1.784,10448000000,44611000000,57900000000,57900000000,2475000000,0.068,0.189,0.238,0.161,219000000,6172000000,1,911658325,898300000,911600000,64.455,48230000000,3414000000,2244000000,0,53.69,8008000000
UTX,MRY,12/31/15,12/31/15,12/31/15,4/26/19,-7619000000,87484000000,90929750000,26706000000,60778000000,0.617,31.349,-1652000000,7075000000,7075000000,40431000000,7608000000,1.181,2.139,20425000000,1105000000,19320000000,20425000000,0,1863000000,0,0.027,2.56,10543000000,12406000000,0.221,12406000000,10543000000,9719000000,8.72,8.61,8.72,27358000000,29227500000,27358000000,1.02406E+11,10,8.255,4731000000,5.421,1,15667000000,0.279,42904000000,824000000,35312000000,39779750000,8135000000,0,0,0,58518000000,22618000000,35900000000,85216101418,1630000000,-338000000,-8859000000,775000000,-2184000000,-10785000000,6206000000,0,6383000000,-174000000,7608000000,7608000000,7608000000,-3612000000,0,0.136,8165000000,7502000000,6875000000,0.294,3.115,11.201,11.017,8732000000,0,96.07,1.519,1.495,10653000000,49956000000,56098000000,56098000000,2279000000,0.084,0.26,0.265,0.188,158000000,5886000000,1,887020937,872700000,883200000,64.281,44580000000,1961000000,2111000000,0,51.083,4088000000
UTX,MRY,12/31/16,12/31/16,12/31/16,4/26/19,-8334000000,89706000000,89454750000,28550000000,61156000000,0.64,33.707,-1699000000,7157000000,7157000000,41471000000,5055000000,1.303,2.184,23901000000,2204000000,21697000000,23901000000,0,1962000000,0,0.024,2.62,7791000000,9753000000,0.17,9753000000,7791000000,6752000000,6.18,6.12,6.18,27579000000,28552250000,27579000000,1.0582E+11,14,10.85,2181000000,2.666,1,15773000000,0.276,42743000000,1039000000,41801000000,40521750000,8704000000,0,0,0,60241000000,21906000000,38335000000,90261731409,69000000,-499000000,-2241000000,3686000000,-2069000000,-1188000000,-2503000000,249000000,3880000000,-120000000,5055000000,5055000000,5055000000,10000000,0,0.088,8334000000,7439000000,7483000000,0.424,3.273,17.856,17.738,9158000000,0,109.62,1.577,1.567,11481000000,52873000000,57244000000,57244000000,2376000000,0.057,0.177,0.192,0.136,152000000,5958000000,1,823405687,818200000,826100000,69.963,46963000000,1809000000,1697000000,0,57.398,6644000000
UTX,MRY,12/31/17,12/31/17,12/31/17,4/26/19,-7525000000,96920000000,94609500000,32858000000,64062000000,0.632,37.481,-2014000000,8985000000,8985000000,44201000000,4552000000,1.347,2.208,27485000000,2496000000,24989000000,27485000000,0,2140000000,0,0.021,2.72,8304000000,10444000000,0.175,10444000000,8304000000,7395000000,5.76,5.7,5.76,29610000000,28881750000,29610000000,1.20611E+11,15,11.548,3617000000,4.578,1,15636000000,0.261,43793000000,909000000,47236000000,44728000000,9881000000,0,0,0,65368000000,24391000000,40977000000,1.01874E+11,1829000000,435000000,-1422000000,3079000000,-2074000000,-993000000,-3019000000,-317000000,5631000000,210000000,4552000000,4552000000,4552000000,0,0,0.076,8856000000,6780000000,9579000000,0.472,3.441,22.38,22.148,10186000000,0,127.57,1.703,1.684,12595000000,55242000000,59837000000,59837000000,2427000000,0.048,0.158,0.186,0.139,192000000,6429000000,1,798569921,790000000,799100000,75.743,53127000000,1723000000,2843000000,0,67.249,8467000000
UTX,MRY,12/31/18,12/31/18,12/31/18,4/26/19,-9333000000,1.34211E+11,1.12375E+11,35503000000,98708000000,0.592,48.033,-1902000000,6152000000,6152000000,49985000000,5269000000,1.132,2.432,45537000000,4345000000,41192000000,45537000000,0,2433000000,0,0.027,2.835,8933000000,11366000000,0.171,11366000000,8933000000,7895000000,6.58,6.5,6.58,38446000000,33112500000,38446000000,1.02228E+11,11,8.994,4420000000,5.522,1,16516000000,0.248,74536000000,1038000000,67692000000,57342000000,10083000000,0,0,0,93492000000,31368000000,62124000000,85288797723,-2806000000,-14293000000,-289000000,10579000000,-2170000000,7965000000,-16973000000,143000000,6322000000,-120000000,5269000000,5269000000,5269000000,0,0,0.079,9528000000,6988000000,11080000000,0.431,2.218,16.187,16.182,12297000000,0,106.48,1.283,1.282,14271000000,57823000000,66501000000,66501000000,2462000000,0.047,0.159,0.156,0.134,251000000,7066000000,1,800984201,800400000,810100000,83.085,59675000000,1646000000,2626000000,0,74.556,4135000000
VZ,MRY,12/31/11,12/31/11,12/31/11,4/26/19,1269000000,2.30461E+11,2.27589E+11,30939000000,1.99522E+11,0.487,12.683,-16244000000,13362000000,13362000000,45875000000,10198000000,1.006,4.019,55152000000,4849000000,50303000000,55152000000,0,16496000000,0,0.049,1.963,5516000000,22012000000,0.199,22012000000,5516000000,2689000000,0.85,0.85,0.85,35970000000,38339250000,35970000000,1.58174E+11,29,7.186,13536000000,4.778,1,65000000000,0.586,1.02485E+11,2827000000,1.39005E+11,1.39434E+11,940000000,4040000000,592000000,3448000000,1.44553E+11,30761000000,1.13792E+11,1.13583E+11,6694000000,-1797000000,241000000,1183000000,-5555000000,-5836000000,-17250000000,35000000,29780000000,0,2404000000,2404000000,2404000000,0,7794000000,0.022,52120000000,12880000000,14689000000,2.309,3.158,47.248,47.2,88434000000,0,40.12,1.024,1.025,11776000000,1179000000,1.10875E+11,1.10875E+11,0,0.011,0.063,0.04,0.05,0,35624000000,1,2831090656,2833000000,2839000000,39.137,1.27976E+11,0,285000000,25060000000,45.126,178000000
VZ,MRY,12/31/12,12/31/12,12/31/12,4/26/19,2235000000,2.25222E+11,2.26324E+11,21235000000,2.03987E+11,0.512,11.585,-16175000000,3093000000,3093000000,46275000000,10557000000,0.788,4.213,51987000000,4369000000,47618000000,51987000000,0,16460000000,0,0.047,2.015,2786000000,19246000000,0.166,19246000000,2786000000,215000000,0.31,0.31,0.31,33157000000,36155750000,33157000000,1.66577E+11,60,8.655,15311000000,5.367,1,69571000000,0.601,1.07816E+11,2571000000,1.39344E+11,1.40018E+11,1075000000,3871000000,470000000,3401000000,1.39689E+11,26956000000,1.12733E+11,1.23489E+11,-10269000000,-913000000,315000000,-3351000000,-5230000000,-21253000000,-20502000000,0,31486000000,0,875000000,875000000,875000000,0,9682000000,0.008,56411000000,13160000000,16182000000,6.5,3.724,141.13,139.581,88642000000,0,43.27,1.066,1.066,12576000000,-3734000000,1.15846E+11,1.15846E+11,0,0.004,0.024,0.02,0.024,0,39951000000,1,2853919743,2853000000,2862000000,40.605,1.17406E+11,0,-660000000,24677000000,41.022,-5721000000
VZ,MRY,12/31/13,12/31/13,12/31/13,4/26/19,2358000000,2.74098E+11,2.50076E+11,70994000000,2.03104E+11,0.482,13.551,-16604000000,53528000000,53528000000,44887000000,23547000000,2.625,4.601,93591000000,3933000000,89658000000,93591000000,0,16606000000,0,0.042,2.075,19894000000,36500000000,0.303,36500000000,19894000000,17227000000,4.01,4,4.01,38836000000,35298000000,38836000000,1.83056E+11,9,5.015,22214000000,7.751,1,75663000000,0.628,1.06181E+11,2667000000,1.8093E+11,1.58963E+11,1020000000,4033000000,601000000,3432000000,1.78682E+11,27050000000,1.51632E+11,1.40626E+11,50435000000,-494000000,-68000000,40861000000,-5936000000,26450000000,-14833000000,0,38818000000,0,11497000000,11497000000,11497000000,0,12050000000,0.095,43695000000,31968000000,16453000000,0.517,3.621,12.232,12.254,88956000000,0,49.14,1.167,1.168,12439000000,1782000000,1.2055E+11,1.2055E+11,0,0.046,0.326,0.125,0.165,0,27089000000,1,2861750762,2866000000,2874000000,42.062,1.67917E+11,0,5730000000,28639000000,58.589,43944000000
VZ,MRY,12/31/14,12/31/14,12/31/14,4/26/19,1111000000,2.32616E+11,2.26225E+11,29499000000,2.03117E+11,0.562,2.956,-17191000000,10598000000,10598000000,49931000000,11956000000,1.054,17.803,1.13271E+11,2735000000,1.10536E+11,1.13271E+11,0,16533000000,0,0.046,2.14,17854000000,34387000000,0.271,34387000000,17854000000,12939000000,2.42,2.42,2.42,12298000000,14121750000,12298000000,2.96136E+11,17,8.612,13440000000,3.382,1,77148000000,0.607,1.05708E+11,4915000000,2.01594E+11,1.98412E+11,1153000000,1357000000,555000000,802000000,2.1894E+11,27987000000,1.90953E+11,1.94124E+11,-42930000000,-62000000,34000000,12823000000,-7803000000,-57705000000,-15856000000,0,30631000000,0,9625000000,9625000000,9625000000,0,2331000000,0.076,57549000000,19599000000,16680000000,0.884,15.785,20.169,19.331,89947000000,0,46.78,1.528,1.463,13993000000,2447000000,1.27079E+11,1.27079E+11,0,0.043,0.682,0.09,0.14,0,41016000000,1,4149723706,3974000000,3981000000,31.978,1.26908E+11,0,3314000000,41563000000,30.507,1512000000
VZ,MRY,12/31/15,12/31/15,12/31/15,4/26/19,550000000,2.44175E+11,2.40698E+11,22355000000,2.2182E+11,0.547,4.033,-17775000000,4470000000,4470000000,52557000000,18375000000,0.638,13.777,1.09729E+11,6489000000,1.0324E+11,1.09729E+11,0,16017000000,0,0.06,2.765,32664000000,48681000000,0.37,48681000000,32664000000,27744000000,4.38,4.37,4.38,16428000000,12580000000,16428000000,2.96512E+11,9,6.091,21252000000,5.202,1,79063000000,0.601,1.19498E+11,4920000000,1.94884E+11,2.0087E+11,1252000000,1146000000,350000000,796000000,2.26333E+11,35052000000,1.91281E+11,1.88063E+11,-6128000000,-3497000000,-5134000000,-3017000000,-8538000000,-15112000000,-30043000000,0,39027000000,0,17879000000,17879000000,17879000000,0,496000000,0.136,46003000000,33060000000,19362000000,0.631,11.448,10.519,10.553,83541000000,0,46.22,1.429,1.434,13457000000,11246000000,1.3162E+11,1.3162E+11,0,0.074,1.421,0.163,0.248,0,29986000000,1,4068873137,4085000000,4093000000,32.22,1.24677E+11,0,9865000000,45484000000,30.611,-12697000000
VZ,MRY,12/31/16,12/31/16,12/31/16,4/26/19,2673000000,2.4418E+11,2.40034E+11,26395000000,2.17785E+11,0.525,5.521,-17059000000,2880000000,2880000000,52701000000,13608000000,0.87,9.774,1.08078E+11,2645000000,1.05433E+11,1.08078E+11,0,15928000000,0,0.043,2.272,24881000000,40809000000,0.324,40809000000,24881000000,20505000000,3.22,3.21,3.22,22524000000,20217250000,22524000000,3.17761E+11,13,7.787,4630000000,1.135,1,73279000000,0.582,1.22775E+11,4376000000,1.96263E+11,1.88494E+11,1202000000,1110000000,0,1110000000,2.20148E+11,30340000000,1.89808E+11,2.17611E+11,-1561000000,6117000000,0,-1209000000,-9262000000,-13376000000,-9874000000,0,21689000000,0,13127000000,13127000000,13127000000,0,481000000,0.104,44030000000,29249000000,19593000000,0.706,9.661,16.577,16.578,84751000000,0,53.38,1.727,1.729,17513000000,15059000000,1.2598E+11,1.2598E+11,0,0.055,0.649,0.132,0.197,0,28102000000,1,4076633952,4080000000,4086000000,30.877,1.21405E+11,0,7378000000,45964000000,29.756,-3945000000
VZ,MRY,12/31/17,12/31/17,12/31/17,4/26/19,2659000000,2.57143E+11,2.52884E+11,29913000000,2.2723E+11,0.498,10.545,-17247000000,2079000000,2079000000,53063000000,30550000000,0.905,4.93,1.17095E+11,3453000000,1.13642E+11,1.17095E+11,0,16954000000,0,0.044,2.321,24878000000,41832000000,0.332,41832000000,24878000000,20145000000,7.37,7.36,7.37,43096000000,29656500000,43096000000,3.28935E+11,13,7.863,7071000000,1.731,1,72971000000,0.579,1.27836E+11,4733000000,2.11286E+11,2.10241E+11,1034000000,1039000000,0,1039000000,2.12456E+11,33037000000,1.79419E+11,2.15925E+11,-289000000,-2266000000,0,7760000000,-9472000000,-6151000000,-18456000000,0,24318000000,0,30101000000,30101000000,30101000000,0,449000000,0.239,45546000000,27425000000,21232000000,0.315,5.01,7.173,7.182,88568000000,0,52.93,1.713,1.715,23493000000,35635000000,1.26034E+11,1.26034E+11,0,0.119,1.015,0.118,0.197,0,28592000000,1,4079440836,4084000000,4089000000,30.86,1.29307E+11,0,-9956000000,31232000000,31.639,-3124000000
VZ,MRY,12/31/18,12/31/18,12/31/18,4/26/19,2370000000,2.64829E+11,2.64553E+11,34636000000,2.30193E+11,0.495,12.846,-16658000000,2745000000,2745000000,55508000000,16039000000,0.913,3.954,1.13063E+11,7190000000,1.05873E+11,1.13063E+11,0,17403000000,0,0.042,2.372,23945000000,41348000000,0.316,41348000000,23945000000,19112000000,3.76,3.76,3.76,53145000000,52611250000,53145000000,3.42706E+11,14,8.288,17681000000,4.283,1,75355000000,0.576,1.28519E+11,4833000000,2.08698E+11,2.11433E+11,1336000000,671000000,0,671000000,2.10119E+11,37930000000,1.72189E+11,2.32302E+11,1028000000,-230000000,0,-3781000000,-9772000000,-15377000000,-17934000000,0,34339000000,0,15528000000,15528000000,15528000000,0,511000000,0.119,53077000000,22278000000,22501000000,0.631,4.371,14.96,14.952,89286000000,0,56.22,1.775,1.773,25102000000,43542000000,1.30863E+11,1.30863E+11,0,0.059,0.295,0.113,0.183,0,31083000000,1,4132015101,4128000000,4132000000,31.701,1.3631E+11,0,3584000000,33795000000,32.949,-3294000000
